session_id,window_start,window_end,total_edit_count,driver_edit_count,navigator_edit_count,edit_balance_ratio,run_attempt_count,run_success_rate,consecutive_failure_count,error_recovery_seconds_avg,idle_ratio,discussion_note_count,navigator_note_count,role_switch_count,seconds_since_role_switch,session_elapsed_seconds,active_user_dominance,label,label_source,rater
demo_passive_navigator_14,1780406530.0,1780406710.0,18.0,18.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,339.18,630.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_14,1780406560.0,1780406740.0,18.0,18.0,0.0,1.0,2.0,0.5,1.0,0.0,0.1667,1.0,0.0,0.0,369.18,660.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_14,1780406590.0,1780406770.0,18.0,18.0,0.0,1.0,2.0,0.5,1.0,0.0,0.1111,1.0,0.0,0.0,399.18,690.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_14,1780406620.0,1780406800.0,18.0,18.0,0.0,1.0,2.0,0.5,1.0,0.0,0.1111,1.0,0.0,0.0,429.18,720.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410400.0,1780410580.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0556,1.0,0.0,0.0,180.0,180.0,0.9565,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410430.0,1780410610.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,210.0,210.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410460.0,1780410640.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,240.0,240.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410490.0,1780410670.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,270.0,270.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410520.0,1780410700.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,300.0,300.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410550.0,1780410730.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,330.0,330.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410580.0,1780410760.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1111,0.0,0.0,0.0,360.0,360.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410610.0,1780410790.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0556,0.0,0.0,0.0,390.0,390.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410640.0,1780410820.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1111,0.0,0.0,0.0,420.0,420.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410670.0,1780410850.0,17.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,0.0,0.0,0.0,450.0,450.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410700.0,1780410880.0,19.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,0.0,0.0,0.0,480.0,480.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410730.0,1780410910.0,19.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,510.0,510.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410760.0,1780410940.0,20.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,540.0,540.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410790.0,1780410970.0,19.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,570.0,570.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410820.0,1780411000.0,20.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1111,1.0,0.0,0.0,600.0,600.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410850.0,1780411030.0,21.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0556,1.0,0.0,0.0,630.0,630.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410880.0,1780411060.0,18.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1111,1.0,0.0,0.0,660.0,660.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410910.0,1780411090.0,18.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,0.0,0.0,0.0,690.0,690.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_15,1780410940.0,1780411120.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,0.0,0.0,0.0,720.0,720.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780414720.0,1780414900.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,0.0,0.0,0.0,180.0,180.0,0.9375,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780414750.0,1780414930.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,0.0,0.0,0.0,210.0,210.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780414780.0,1780414960.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,0.0,0.0,0.0,240.0,240.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780414810.0,1780414990.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,0.0,0.0,0.0,270.0,270.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780414840.0,1780415020.0,14.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.2222,1.0,0.0,0.0,300.0,300.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780414870.0,1780415050.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,1.0,0.0,0.0,330.0,330.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780414900.0,1780415080.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,1.0,0.0,0.0,360.0,360.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780414930.0,1780415110.0,13.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.1667,1.0,1.0,1.0,4.97,390.0,0.9412,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780414960.0,1780415140.0,13.0,2.0,11.0,0.8462,2.0,1.0,0.0,0.0,0.1667,1.0,1.0,1.0,34.97,420.0,0.7368,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780414990.0,1780415170.0,13.0,5.0,8.0,0.6154,2.0,1.0,0.0,0.0,0.1667,2.0,1.0,1.0,64.97,450.0,0.55,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780415020.0,1780415200.0,11.0,6.0,5.0,0.5455,2.0,1.0,0.0,0.0,0.2778,1.0,0.0,1.0,94.97,480.0,0.5882,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780415050.0,1780415230.0,13.0,9.0,4.0,0.6923,1.0,1.0,0.0,0.0,0.2222,1.0,0.0,1.0,124.97,510.0,0.7647,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780415080.0,1780415260.0,13.0,11.0,2.0,0.8462,1.0,1.0,0.0,0.0,0.2222,1.0,0.0,1.0,154.97,540.0,0.8824,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780415110.0,1780415290.0,13.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,1.0,0.0,0.0,184.97,570.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780415140.0,1780415320.0,13.0,13.0,0.0,1.0,0.0,0.5,0.0,0.0,0.2778,1.0,0.0,0.0,214.97,600.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780415170.0,1780415350.0,12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333,0.0,0.0,0.0,244.97,630.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780415200.0,1780415380.0,13.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,0.0,0.0,0.0,274.97,660.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780415230.0,1780415410.0,12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333,0.0,0.0,0.0,304.97,690.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_16,1780415260.0,1780415440.0,12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333,1.0,0.0,0.0,334.97,720.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419040.0,1780419220.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,0.0,0.0,0.0,180.0,180.0,0.9444,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419070.0,1780419250.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,1.0,0.0,0.0,210.0,210.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419100.0,1780419280.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,1.0,0.0,0.0,240.0,240.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419130.0,1780419310.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,1.0,0.0,0.0,270.0,270.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419160.0,1780419340.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,1.0,0.0,0.0,300.0,300.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419190.0,1780419370.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,330.0,330.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419220.0,1780419400.0,15.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.2222,1.0,0.0,0.0,360.0,360.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419250.0,1780419430.0,15.0,0.0,15.0,1.0,1.0,1.0,0.0,0.0,0.2222,1.0,1.0,1.0,5.43,390.0,0.9474,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419280.0,1780419460.0,15.0,2.0,13.0,0.8667,1.0,1.0,0.0,0.0,0.2222,1.0,1.0,1.0,35.43,420.0,0.8421,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419310.0,1780419490.0,14.0,5.0,9.0,0.6429,1.0,1.0,0.0,0.0,0.2778,1.0,1.0,1.0,65.43,450.0,0.6667,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419340.0,1780419520.0,15.0,8.0,7.0,0.5333,1.0,1.0,0.0,0.0,0.2778,1.0,1.0,1.0,95.43,480.0,0.5263,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419370.0,1780419550.0,14.0,10.0,4.0,0.7143,1.0,1.0,0.0,0.0,0.3333,1.0,1.0,1.0,125.43,510.0,0.6111,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419400.0,1780419580.0,15.0,13.0,2.0,0.8667,2.0,1.0,0.0,0.0,0.2778,1.0,1.0,1.0,155.43,540.0,0.7619,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419430.0,1780419610.0,15.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,1.0,0.0,0.0,185.43,570.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419460.0,1780419640.0,15.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,1.0,0.0,0.0,215.43,600.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419490.0,1780419670.0,15.0,15.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,245.43,630.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419520.0,1780419700.0,14.0,14.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,275.43,660.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419550.0,1780419730.0,14.0,14.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,305.43,690.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_17,1780419580.0,1780419760.0,13.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,2.0,0.0,0.0,335.43,720.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423360.0,1780423540.0,17.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,0.95,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423390.0,1780423570.0,19.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,210.0,210.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423420.0,1780423600.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0556,1.0,0.0,0.0,240.0,240.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423450.0,1780423630.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0556,1.0,0.0,0.0,270.0,270.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423480.0,1780423660.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0556,1.0,0.0,0.0,300.0,300.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423510.0,1780423690.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0556,1.0,0.0,0.0,330.0,330.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423540.0,1780423720.0,18.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0556,1.0,0.0,0.0,360.0,360.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423570.0,1780423750.0,17.0,3.0,14.0,0.8235,0.0,0.5,0.0,0.0,0.0556,0.0,0.0,1.0,26.64,390.0,0.7778,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423600.0,1780423780.0,18.0,6.0,12.0,0.6667,1.0,1.0,0.0,0.0,0.0556,0.0,0.0,1.0,56.64,420.0,0.5714,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423630.0,1780423810.0,18.0,9.0,9.0,0.5,1.0,1.0,0.0,0.0,0.0556,0.0,0.0,1.0,86.64,450.0,0.5714,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423660.0,1780423840.0,18.0,12.0,6.0,0.6667,1.0,1.0,0.0,0.0,0.0556,0.0,0.0,1.0,116.64,480.0,0.7143,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423690.0,1780423870.0,18.0,15.0,3.0,0.8333,1.0,1.0,0.0,0.0,0.0556,0.0,0.0,1.0,146.64,510.0,0.8571,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423720.0,1780423900.0,18.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1111,1.0,0.0,1.0,176.64,540.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423750.0,1780423930.0,19.0,19.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,206.64,570.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423780.0,1780423960.0,18.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,236.64,600.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423810.0,1780423990.0,19.0,19.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,266.64,630.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423840.0,1780424020.0,20.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,296.64,660.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423870.0,1780424050.0,20.0,20.0,0.0,1.0,2.0,0.5,1.0,0.0,0.1667,1.0,0.0,0.0,326.64,690.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_18,1780423900.0,1780424080.0,20.0,20.0,0.0,1.0,2.0,0.5,1.0,0.0,0.1111,0.0,0.0,0.0,356.64,720.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780427680.0,1780427860.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,180.0,180.0,0.95,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780427710.0,1780427890.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,1.0,0.0,0.0,210.0,210.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780427740.0,1780427920.0,16.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,1.0,0.0,0.0,240.0,240.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780427770.0,1780427950.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,270.0,270.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780427800.0,1780427980.0,17.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,0.0,300.0,300.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780427830.0,1780428010.0,16.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,0.0,330.0,330.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780427860.0,1780428040.0,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.1667,0.0,0.0,0.0,360.0,360.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780427890.0,1780428070.0,16.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.1111,0.0,0.0,0.0,390.0,390.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780427920.0,1780428100.0,17.0,1.0,16.0,0.9412,2.0,0.0,2.0,0.0,0.0556,0.0,0.0,1.0,10.5,420.0,0.9091,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780427950.0,1780428130.0,17.0,4.0,13.0,0.7647,2.0,0.0,2.0,0.0,0.0556,0.0,0.0,1.0,40.5,450.0,0.7727,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780427980.0,1780428160.0,17.0,7.0,10.0,0.5882,1.0,0.0,1.0,0.0,0.0556,0.0,0.0,1.0,70.5,480.0,0.6,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780428010.0,1780428190.0,18.0,10.0,8.0,0.5556,2.0,0.5,1.0,147.08,0.0,1.0,0.0,1.0,100.5,510.0,0.5833,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780428040.0,1780428220.0,18.0,13.0,5.0,0.7222,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,130.5,540.0,0.7727,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780428070.0,1780428250.0,18.0,16.0,2.0,0.8889,1.0,1.0,0.0,0.0,0.0556,1.0,0.0,1.0,160.5,570.0,0.9091,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780428100.0,1780428280.0,19.0,19.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0556,1.0,0.0,0.0,190.5,600.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780428130.0,1780428310.0,19.0,19.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1111,1.0,0.0,0.0,220.5,630.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780428160.0,1780428340.0,18.0,18.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1667,1.0,0.0,0.0,250.5,660.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780428190.0,1780428370.0,17.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,0.0,0.0,0.0,280.5,690.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_19,1780428220.0,1780428400.0,18.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2222,0.0,0.0,0.0,310.5,720.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432000.0,1780432180.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2778,0.0,0.0,0.0,180.0,180.0,0.9333,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432030.0,1780432210.0,13.0,0.0,0.0,1.0,2.0,0.5,1.0,131.32,0.2778,0.0,0.0,0.0,210.0,210.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432060.0,1780432240.0,13.0,0.0,0.0,1.0,2.0,0.5,1.0,131.32,0.2778,1.0,0.0,0.0,240.0,240.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432090.0,1780432270.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,1.0,0.0,0.0,270.0,270.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432120.0,1780432300.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2778,1.0,0.0,0.0,300.0,300.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432150.0,1780432330.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333,1.0,0.0,0.0,330.0,330.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432180.0,1780432360.0,13.0,0.0,0.0,1.0,2.0,0.5,1.0,0.0,0.2778,1.0,0.0,0.0,360.0,360.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432210.0,1780432390.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3333,1.0,0.0,0.0,390.0,390.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432240.0,1780432420.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2778,0.0,0.0,0.0,420.0,420.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432270.0,1780432450.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3333,0.0,0.0,0.0,450.0,450.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432300.0,1780432480.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3333,1.0,0.0,0.0,480.0,480.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432330.0,1780432510.0,13.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.3333,1.0,0.0,0.0,510.0,510.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432360.0,1780432540.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3889,1.0,0.0,0.0,540.0,540.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432390.0,1780432570.0,13.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3333,1.0,0.0,0.0,570.0,570.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432420.0,1780432600.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3889,1.0,0.0,0.0,600.0,600.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432450.0,1780432630.0,11.0,0.0,0.0,1.0,2.0,0.5,1.0,141.57,0.3333,1.0,0.0,0.0,630.0,630.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432480.0,1780432660.0,11.0,0.0,0.0,1.0,2.0,0.5,1.0,141.57,0.3333,0.0,0.0,0.0,660.0,660.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432510.0,1780432690.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333,1.0,0.0,0.0,690.0,690.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_20,1780432540.0,1780432720.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333,1.0,0.0,0.0,720.0,720.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_21,1780436320.0,1780436500.0,17.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1111,0.0,0.0,0.0,180.0,180.0,0.95,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_21,1780436350.0,1780436530.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0556,0.0,0.0,0.0,210.0,210.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_21,1780436380.0,1780436560.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1111,0.0,0.0,0.0,240.0,240.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_21,1780436410.0,1780436590.0,19.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1111,0.0,0.0,0.0,270.0,270.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_21,1780436440.0,1780436620.0,18.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.1111,1.0,0.0,0.0,300.0,300.0,1.0,PASSIVE_NAVIGATOR,synthetic,generator
demo_passive_navigator_21,1780436470.0,1780436650.0,18.0,3.0,15.0,0.8333,2.0,1.0,0.0,0.0,0.1111,1.0,1.0,1.0,29.36,330.0,0.8261,PASSIVE_NAVIGATOR,synthetic,generator
